dimension,feature,correlation
PCoA_Dim19,Positive Emotional Tone,-0.1216181473820024
PCoA_Dim19,The Post-War Era,0.1202206761815817
PCoA_Dim19,Avarice,0.11945090567297
PCoA_Dim19,Joyful Emotional Expression,-0.1170168592394403
PCoA_Dim19,A Whodunnit,0.1164938230588792
PCoA_Dim19,Female-centric narrative,-0.1157966529785547
PCoA_Dim19,"Dangerous, Risky Behaviors",-0.1154797791441237
PCoA_Dim19,A Law Enforcement Tale,0.1141853767240748
PCoA_Dim19,Societal Decline,0.1122113236542037
PCoA_Dim19,To the Rescue,0.1121825727032078
PCoA_Dim19,Narrative Originality,0.1114363896858339
PCoA_Dim19,Intellectually Stimulating,-0.1094412607415151
PCoA_Dim19,Set in Los Angeles,0.1074358203186152
PCoA_Dim19,Psychological challenges,-0.1062718812799734
PCoA_Dim19,Profound & Reflective,-0.1046794169844615
PCoA_Dim19,Biographical narrative of a historical personality,-0.1043723093555837
PCoA_Dim19,Rich Visual Cinematography,-0.1037492135743079
PCoA_Dim19,Emotionally Withdrawn Protagonist,-0.103617118468125
PCoA_Dim19,A Wholesome Comedy,-0.1022478030718694
PCoA_Dim19,Dry Humor Dialogue,-0.1018838988729431
PCoA_Dim19,Visually Beautiful / Immersive,-0.1005976328727912
PCoA_Dim19,Comedic Protagonist,-0.1005692291260308
PCoA_Dim19,Unexpected Conclusion,0.1004878617444856
PCoA_Dim19,Spirit-Stirring,-0.1000616002068267
PCoA_Dim19,Unsettling,-0.0999885008372561
PCoA_Dim19,Biopic,-0.0992744364564518
PCoA_Dim19,A Mainstream Feature,-0.0989038846262688
PCoA_Dim19,Feel-Good Narrative,-0.0981846107464839
PCoA_Dim19,A Focus on Feminism,-0.0978754062369145
PCoA_Dim19,The Underdog Wins,0.0955811058901327
PCoA_Dim19,A Relentless Chase,0.0945676429164023
PCoA_Dim19,Set in California,0.0943729976634765
PCoA_Dim19,A Detective Story,0.0931708211738127
PCoA_Dim19,Plot-Centric,0.0923994896605484
PCoA_Dim19,Charming protagonist,-0.0918500620224319
PCoA_Dim19,Violent Crimes,0.0910285304270577
PCoA_Dim19,Music-led Storytelling,0.0907908055700104
PCoA_Dim19,Threatening Wildlife,0.0895825689262011
PCoA_Dim19,Masterful acting,-0.0893783523521523
PCoA_Dim19,Deceptive Appearances,0.0888207050818523
PCoA_Dim19,The Aristocrats,-0.0879610616545428
PCoA_Dim19,Childhood Bonds,-0.0868699561060867
PCoA_Dim19,Psychological Suspense,-0.0829202236505597
PCoA_Dim19,A Police Thriller,0.0825530959666489
PCoA_Dim19,Use of Heavy Technology,-0.0824803092681861
PCoA_Dim19,A Sense of Repulsiveness,-0.0824142269578284
PCoA_Dim19,Coming-of-Age Tale,-0.0822994382310859
PCoA_Dim19,A Spy Thriller,-0.0817356088849537
PCoA_Dim19,Dismal and unsettling tone,-0.0811932025073984
PCoA_Dim19,Cloak-and-Dagger ,-0.0802947367146122
PCoA_Dim19,Predominant Sound Effects,-0.0797926072383058
PCoA_Dim19,Affluent Social Class,-0.0792291176518405
PCoA_Dim19,Rivalry,-0.0788790252549242
PCoA_Dim19,Moral Redemption,0.0783944966428044
PCoA_Dim19,Criminal Underbelly,0.0782484648145812
PCoA_Dim19,Flawed Protagonist,-0.0777929048052653
PCoA_Dim19,Changing Life Direction,0.0775501562336975
PCoA_Dim19,Rural Story,0.0774722275835438
PCoA_Dim19,A fantastical realm,0.0774645697927061
PCoA_Dim19,Budding romance,0.0764815210983969
PCoA_Dim19,Set in the UK,-0.0762789229720904
PCoA_Dim19,Unconventional directorial approach,0.0756274201752379
PCoA_Dim19,The Superhero Prevails,-0.0703387943745411
PCoA_Dim19,Pursuit of Justice,0.0691465662803811
PCoA_Dim19,The Pre-Modern Era,-0.0678476230866421
PCoA_Dim19,History-in-the-making,-0.0675828573356931
PCoA_Dim19,A Life Story,0.0665770058547267
PCoA_Dim19,Set in India,0.0662654335132102
PCoA_Dim19,Elegant Dialog and Screenplay,-0.0657383441762858
PCoA_Dim19,Set is East Asia,-0.0652253797405542
PCoA_Dim19,Heartfelt and Hopeful,-0.0650501203226978
PCoA_Dim19,Situational Humor,-0.0650069223169938
PCoA_Dim19,A Formidable Challenge,0.0635014182995302
PCoA_Dim19,Psychological Crime,-0.0628474782449282
PCoA_Dim19,Enchanted Creatures and Spells,0.0627488512052076
PCoA_Dim19,Focus on Culture,0.062281207109733
PCoA_Dim19,Political narrative,-0.0621768997919412
PCoA_Dim19,Use of Animated CGI,-0.0619817922033088
PCoA_Dim19,Moral Conflict,-0.0606911560464787
PCoA_Dim19,Brothers or Sisters,-0.0595512837751784
PCoA_Dim19,Built Around Humor,-0.0594820803763981
PCoA_Dim19,Set in Asia,-0.0588663025960441
PCoA_Dim19,Advanced Cinematography and Edit Work,-0.0588408292899331
PCoA_Dim19,A Focus on the Issues,-0.0584698492889159
PCoA_Dim19,Predominant Set Design,-0.0580605212653305
PCoA_Dim19,Historical References,-0.0578419808948166
PCoA_Dim19,A Crime Thriller,0.0576704222078029
PCoA_Dim19,Sad Ending,-0.0576395512603607
PCoA_Dim19,Heavy Impact of the Soundtrack,0.0575378431583886
PCoA_Dim19,Averting the Catastrophe,-0.0574503960348625
PCoA_Dim19,Family Restoration,0.0574461998921758
PCoA_Dim19,Stories of Imprisonment,0.0569429421595105
PCoA_Dim19,A Group Quest,-0.0563368220496926
PCoA_Dim19,Narrative Driven by the Context,0.0553548708606258
PCoA_Dim19,A Feeling of Surprise,0.0546222407660399
PCoA_Dim19,Direction-Driven,-0.0533657402210636
PCoA_Dim19,The Unraveling of Trust,-0.0531408592429605
PCoA_Dim19,Intended Fright Response,-0.0527112395459024
PCoA_Dim19,A Romantic Dramedy,-0.0514612556351551
PCoA_Dim19,Eerie Score,-0.0507791612413961
PCoA_Dim19,Set in Europe,-0.0499041337335597
PCoA_Dim19,All-ages,-0.0483762891539754
PCoA_Dim19,Hostile Gloom,-0.0471601102557337
PCoA_Dim19,A Mother's Arc,-0.0469229805079775
PCoA_Dim19,A Lead Worth Cheering For,-0.0457178057239252
PCoA_Dim19,High Medieval Fantasy,0.0453018576518663
PCoA_Dim19,Transformative Make-up,-0.0443699646064194
PCoA_Dim19,Eccentric Acting,-0.0439306930405495
PCoA_Dim19,Family Struggles,0.0434815635903429
PCoA_Dim19,Polished and cohesive script,-0.0433140642255376
PCoA_Dim19,Happy Ending,-0.042529687399465
PCoA_Dim19,A Tech-Centric Narrative,-0.0424581781853717
PCoA_Dim19,Deliberate Visual Authorship,-0.041990089824737
PCoA_Dim19,Uneasy Characters,-0.0416967054326379
PCoA_Dim19,Childhood Narrative,-0.0416709544795591
PCoA_Dim19,Forest Setting,0.0413639940788865
PCoA_Dim19,an early life drama,-0.0406928683166682
PCoA_Dim19,A Sports Setting,-0.0394240540114469
PCoA_Dim19,Explicit Violence and Goriness,-0.0387761440240597
PCoA_Dim19,A Tale of Science,-0.0376784112236717
PCoA_Dim19,Intricate Costuming,-0.0369118853012913
PCoA_Dim19,Will-They-Won't-They Relationship,0.0355082032877559
PCoA_Dim19,Music-Rich,0.0352835539670281
PCoA_Dim19,A Sci-Fi Adventure,0.0346920627952071
PCoA_Dim19,A Stock Story,0.0343322027861124
PCoA_Dim19,Nonsensical Comedy,0.0340452815925126
PCoA_Dim19,The Hero's Journey,0.0340184783964622
PCoA_Dim19,A Focus on Mood,-0.0336900619104626
PCoA_Dim19,Positive and Sentimental,-0.0329281426304037
PCoA_Dim19,Sophisticated Visual Effects Integration,-0.0327319071869936
PCoA_Dim19,Set in the American South,0.0322015678215841
PCoA_Dim19,Real-world satire,0.0318739934889676
PCoA_Dim19,Supernatural Phenomena,0.0310352753671102
PCoA_Dim19,A Family Drama,-0.030755025184809
PCoA_Dim19,A village story,0.0304359355321019
PCoA_Dim19,An Asian-Driven Story,-0.0303698478683071
PCoA_Dim19,Heavy Gunplay,0.0300174918308261
PCoA_Dim19,A Heterosexual Relationship,0.0299748330378606
PCoA_Dim19,Somber and Eerie Tone,-0.0297931860628245
PCoA_Dim19,Heightened Tension,0.0297252467956485
PCoA_Dim19,Courtship,0.0291861422491252
PCoA_Dim19,Risky Gambit,0.0286038541242768
PCoA_Dim19,High-end effects,-0.0278515804963441
PCoA_Dim19,Metropolitan story,0.0277867035928985
PCoA_Dim19,Intricate Stunts,-0.027767843118034
PCoA_Dim19,Formative hardships,-0.0271819259867172
PCoA_Dim19,Focus on Asian Culture,-0.0270890465566427
PCoA_Dim19,Set in NYC,-0.0264294764765172
PCoA_Dim19,Set in Japan,-0.0261898208231063
PCoA_Dim19,A Futuristic Thriller,0.0261687827282003
PCoA_Dim19,Natural splendor,-0.025748363800755
PCoA_Dim19,Psychological Manipulation,-0.0252690699437319
PCoA_Dim19,Friends Against the Odds,0.0249513146781186
PCoA_Dim19,Coming of Age,-0.0249488379543518
PCoA_Dim19,A post-2015 narrative,0.0236018577093044
PCoA_Dim19,Dark or Caustic Wit,0.0234596671741644
PCoA_Dim19,Signature directorial style,-0.0232798723754944
PCoA_Dim19,A Poignant Mood,0.0224373013138616
PCoA_Dim19,About a Family,0.0215209238322288
PCoA_Dim19,Set in France,-0.0215080921651284
PCoA_Dim19,Male Friends and Bonding,-0.0205187209540464
PCoA_Dim19,A Comic Fantasy,0.0201336508107379
PCoA_Dim19,Brave Protagonist,-0.0201086882434842
PCoA_Dim19,Fast-paced,0.0196306536396601
PCoA_Dim19,Profound Amazement,-0.018502319128473
PCoA_Dim19,A Science Thriller,0.0179129776025371
PCoA_Dim19,"Raw, Unfiltered Dialog",0.0173925327767658
PCoA_Dim19,A Father's Arc,0.0170171225719231
PCoA_Dim19,Innocent protagonist,0.0169686725579308
PCoA_Dim19,Moral Temptation,-0.0166969877100628
PCoA_Dim19,Use of non-linear flashbacks,0.0164871791795325
PCoA_Dim19,Island Setting,-0.0157892655685621
PCoA_Dim19,A Tidy Ending,-0.0151268708496277
PCoA_Dim19,A Tale of Wartime,-0.0149611315609548
PCoA_Dim19,A quest for retribution,-0.0147428172237604
PCoA_Dim19,Melee Combat,-0.0143405205352086
PCoA_Dim19,Relationship Turmoil,-0.0141372651846028
PCoA_Dim19,Energetic Emotional Tone,0.0138843276909608
PCoA_Dim19,Talking Animals,-0.013839999296946
PCoA_Dim19,Parent-Child Narrative,-0.011689297990415
PCoA_Dim19,Relatable Protagonist,-0.0116720998501761
PCoA_Dim19,Picture of Idealic Family Life,-0.0115667790195749
PCoA_Dim19,Perilous Liaison,-0.0108791396894658
PCoA_Dim19,A Adventure Comedy,-0.0107261455175393
PCoA_Dim19,Religious themes,0.009772162029448
PCoA_Dim19,Putting Others Above Oneself,0.0093073762727097
PCoA_Dim19,Ghosts,0.0082967390830388
PCoA_Dim19,Suspenseful atmosphere,-0.0082000180256137
PCoA_Dim19,Use of Shock Elements,0.0079283796612704
PCoA_Dim19,Set in America,0.0074898151607365
PCoA_Dim19,Good-Versus-Evil Conflict,0.0073314190130986
PCoA_Dim19,Family-devoted Protagonist,0.0071049965703278
PCoA_Dim19,The Hero Dies in This One,0.0064769702380281
PCoA_Dim19,Extraterrestrial Life,-0.0061631607396175
PCoA_Dim19,Act of treachery,-0.0059241562987578
PCoA_Dim19,Somber atmosphere,-0.0048930908612939
PCoA_Dim19,Tender and heartwarming score,0.0040041016004624
PCoA_Dim19,Psychological Distress,0.003975293843317
PCoA_Dim19,Active Narrator Voiceover,0.003808159304836
PCoA_Dim19,A Black Character-Driven Story,-0.0035846423903047
PCoA_Dim19,Romantic Triangle,0.0033167640338828
PCoA_Dim19,Visceral Cinematography,-0.0021222533083851
PCoA_Dim19,Ominous and Chilling,-0.0018043172503745
PCoA_Dim19,A Romantic Drama,0.0017456956310341
PCoA_Dim19,Young Adventurers,0.0008390251850897
PCoA_Dim19,Melancholy Atmosphere,-0.0001868523331919
PCoA_Dim2,The Hero's Journey,0.7130823964951866
PCoA_Dim2,Brave Protagonist,0.7116347698387642
PCoA_Dim2,A Formidable Challenge,0.5865191889132447
PCoA_Dim2,Energetic Emotional Tone,0.5738482828774722
PCoA_Dim2,Intricate Stunts,0.5262232161706932
PCoA_Dim2,High-end effects,0.5215965080108909
PCoA_Dim2,Predominant Set Design,0.5134059524904763
PCoA_Dim2,A Lead Worth Cheering For,0.5116415377348037
PCoA_Dim2,Risky Gambit,0.5093545970903048
PCoA_Dim2,Fast-paced,0.5068698000468205
PCoA_Dim2,Predominant Sound Effects,0.4969536484779039
PCoA_Dim2,Advanced Cinematography and Edit Work,0.4966266573699503
PCoA_Dim2,A Group Quest,0.4929727856351199
PCoA_Dim2,Profound Amazement,0.48497002105494
PCoA_Dim2,Putting Others Above Oneself,0.479479845880925
PCoA_Dim2,A Dominant Leader,0.4774701640038644
PCoA_Dim2,Melee Combat,0.4705146503076702
PCoA_Dim2,Sophisticated Visual Effects Integration,0.4689296139945482
PCoA_Dim2,Rich Visual Cinematography,0.4668673980182151
PCoA_Dim2,The Underdog Wins,0.4628029236725526
PCoA_Dim2,Conquering Adversity,0.4497307407285343
PCoA_Dim2,Averting the Catastrophe,0.4487722817040057
PCoA_Dim2,Narrative Driven by the Context,0.4460025598060166
PCoA_Dim2,Good-Versus-Evil Conflict,0.4458967656713626
PCoA_Dim2,Visually Beautiful / Immersive,0.4424436083110428
PCoA_Dim2,Relatable Protagonist,0.4338407788919757
PCoA_Dim2,Pursuit of Justice,0.4314882958338706
PCoA_Dim2,A Mainstream Feature,0.4258940041748397
PCoA_Dim2,Flawed Protagonist,0.4134459265514317
PCoA_Dim2,Intricate Costuming,0.4120165656846906
PCoA_Dim2,Deliberate Visual Authorship,0.4074648564566582
PCoA_Dim2,Charming protagonist,0.3837644681317928
PCoA_Dim2,To the Rescue,0.3812909706077111
PCoA_Dim2,The Struggle for Survival,0.3785093310260515
PCoA_Dim2,Heavy Gunplay,0.3759092617030039
PCoA_Dim2,Plot-Centric,0.3709194677231289
PCoA_Dim2,A Lead with Expertise,0.3706572987199147
PCoA_Dim2,The Superhero Prevails,0.3688409646797988
PCoA_Dim2,A Relentless Chase,0.363034161978594
PCoA_Dim2,Visceral Cinematography,0.3496022682841533
PCoA_Dim2,Male Friends and Bonding,0.3423191938341542
PCoA_Dim2,"Dangerous, Risky Behaviors",0.3414488248805347
PCoA_Dim2,Going after the MacGuffin,0.3393131378747838
PCoA_Dim2,A Tidy Ending,0.3386843266279598
PCoA_Dim2,Family-devoted Protagonist,0.3357090675704445
PCoA_Dim2,Genius Protagonist,0.3346935629942422
PCoA_Dim2,A Tech-Centric Narrative,0.3333642283083851
PCoA_Dim2,Friends Against the Odds,0.3332471335330842
PCoA_Dim2,The Great Chase,0.3329446343916753
PCoA_Dim2,Classic Fall-Rise Plot Arc,0.3307357029295804
PCoA_Dim2,Spirit-Stirring,0.3297877276039807
PCoA_Dim2,Political narrative,0.3216875443150737
PCoA_Dim2,Narrative Originality,0.3100156416835168
PCoA_Dim2,Music-Rich,0.3096614672207332
PCoA_Dim2,Polished and cohesive script,0.3086082334020937
PCoA_Dim2,Alternative Reality,0.3026682567163697
PCoA_Dim2,Moral Redemption,0.3023677620190714
PCoA_Dim2,"Hardship, Loss, and Healing",0.2996679676580786
PCoA_Dim2,Self Discovery,0.2993877965366927
PCoA_Dim2,A Sci-Fi Adventure,0.2991926938590872
PCoA_Dim2,Moral Exploration,0.2966378972749939
PCoA_Dim2,Direction-Driven,0.294048753086558
PCoA_Dim2,Use of Heavy Technology,0.2899652947691692
PCoA_Dim2,Masterful acting,0.2877658384624737
PCoA_Dim2,Transformative Make-up,0.2848649300646009
PCoA_Dim2,Natural splendor,0.2765272901902992
PCoA_Dim2,Psychological Horror,-0.2732381979896514
PCoA_Dim2,A fantastical realm,0.2715259794450966
PCoA_Dim2,A Tale of Wartime,0.2691008577855727
PCoA_Dim2,Happy Ending,0.2671325517727552
PCoA_Dim2,Avarice,0.2662273546887823
PCoA_Dim2,Signature directorial style,0.2635331100843091
PCoA_Dim2,Cloak-and-Dagger ,0.263489099189532
PCoA_Dim2,Music-led Storytelling,0.262383436679503
PCoA_Dim2,Moral Conflict,0.2569998254225298
PCoA_Dim2,A Tale of Science,0.2563221434925184
PCoA_Dim2,A Adventure Comedy,0.2477428729746139
PCoA_Dim2,Set in the Future,0.2397283815391758
PCoA_Dim2,A Futuristic Thriller,0.2387516395475047
PCoA_Dim2,Talking Animals,0.2359566920657856
PCoA_Dim2,Changing Life Direction,0.2354817038877006
PCoA_Dim2,Dystopian,0.2339569146491622
PCoA_Dim2,Heightened Tension,0.2305563112766976
PCoA_Dim2,High Medieval Fantasy,0.2302033447204234
PCoA_Dim2,Focus on Culture,0.2263320755633862
PCoA_Dim2,Act of treachery,0.2253340092791366
PCoA_Dim2,A Father's Arc,0.2252302191584543
PCoA_Dim2,A Focus on Feminism,0.2226350743124589
PCoA_Dim2,Rivalry,0.221110808072543
PCoA_Dim2,A Science Thriller,0.220695322744258
PCoA_Dim2,The Pre-Modern Era,0.2169190025439995
PCoA_Dim2,A Tale of Mourning,0.2145095663114958
PCoA_Dim2,A Feeling of Surprise,0.2133483205592957
PCoA_Dim2,Criminal Underbelly,0.2133018899973128
PCoA_Dim2,Threatening Wildlife,0.2127099626806534
PCoA_Dim2,Explicit Violence and Goriness,0.2103481751335336
PCoA_Dim2,Enchanted Creatures and Spells,0.2096059908690909
PCoA_Dim2,Use of Animated CGI,0.2077074945698241
PCoA_Dim2,The Aristocrats,0.2068800976379011
PCoA_Dim2,Dialog-Driven,0.2048571471784485
PCoA_Dim2,A Romantic Drama,-0.2026255695754557
PCoA_Dim2,A Friendship Drama,0.202079787938619
PCoA_Dim2,Psychologically Unstable Protagonist,-0.1988632053869673
PCoA_Dim2,Relationship Turmoil,-0.1978665976705419
PCoA_Dim2,History-in-the-making,0.1962236151938925
PCoA_Dim2,Young Adventurers,0.1875879821050986
PCoA_Dim2,A Spy Thriller,0.186255154952929
PCoA_Dim2,Grappling with Mortality,0.185271932653066
PCoA_Dim2,Parent-Child Narrative,0.1850814490056224
PCoA_Dim2,Confronting One's Shadow,0.1847676095311238
PCoA_Dim2,Unsettling,-0.1847599141344282
PCoA_Dim2,A quest for retribution,0.1845205772030008
PCoA_Dim2,Somber and Eerie Tone,-0.1837841112741393
PCoA_Dim2,Stories of Imprisonment,0.1824651608991653
PCoA_Dim2,A Poignant Mood,0.1814898507092948
PCoA_Dim2,Positive and Sentimental,0.1774007254760972
PCoA_Dim2,Picture of Idealic Family Life,0.1746440907636785
PCoA_Dim2,A Comic Fantasy,0.1720986662266472
PCoA_Dim2,Disadvantaged Social Class,0.1667831548663559
PCoA_Dim2,A Life Story,0.1643498343114681
PCoA_Dim2,A Focus on the Issues,0.163265036106265
PCoA_Dim2,A Romantic Dramedy,-0.1631399971930513
PCoA_Dim2,The Unraveling of Trust,0.1628009715044272
PCoA_Dim2,Extraterrestrial Life,0.1625660109412304
PCoA_Dim2,Repeated Setbacks,0.1612478635214931
PCoA_Dim2,Sad Ending,-0.1604008269446011
PCoA_Dim2,All-ages,0.1599578547624152
PCoA_Dim2,Historical References,0.1544631470109574
PCoA_Dim2,Feel-Good Narrative,0.1544460347915671
PCoA_Dim2,Suspenseful atmosphere,0.1542881663312838
PCoA_Dim2,Societal Decline,0.1510336773779001
PCoA_Dim2,Heartfelt and Hopeful,0.1491903330058287
PCoA_Dim2,A Black Character-Driven Story,0.1483970240694174
PCoA_Dim2,Romantic Triangle,-0.1417898683628435
PCoA_Dim2,Joyful Emotional Expression,0.1406633694879868
PCoA_Dim2,Philosophical or Intellectual Exploration,0.1398825116168706
PCoA_Dim2,A Late 20th and Early 21st Century Narrative,-0.1371467619589937
PCoA_Dim2,Emotionally Withdrawn Protagonist,0.1370439158401516
PCoA_Dim2,Perilous Liaison,-0.133340573922224
PCoA_Dim2,Dry Humor Dialogue,0.1331692508434163
PCoA_Dim2,Tender and heartwarming score,0.1309538679731457
PCoA_Dim2,Comedic Protagonist,0.1301439292532197
PCoA_Dim2,Psychological Crime,-0.1296487285920254
PCoA_Dim2,The Entertainment Industry,-0.1284967627132492
PCoA_Dim2,Coming of Age,0.1260681367157165
PCoA_Dim2,Elegant Dialog and Screenplay,0.1249152828709208
PCoA_Dim2,Family Restoration,0.1247483718758687
PCoA_Dim2,Biographical narrative of a historical personality,0.1205686303134962
PCoA_Dim2,"Raw, Unfiltered Dialog",0.1197081227685969
PCoA_Dim2,Will-They-Won't-They Relationship,-0.1153575140085037
PCoA_Dim2,Psychological Suspense,-0.1147018716704948
PCoA_Dim2,Neighborhood story,-0.1143091319453149
PCoA_Dim2,"Positive, Uplifting Emotional Tone",0.114290376344824
PCoA_Dim2,Character-Driven,0.1125844585477773
PCoA_Dim2,An Artist's Story,-0.111280228227143
PCoA_Dim2,Psychological challenges,-0.1100454129142289
PCoA_Dim2,Courtship,-0.1095687270362557
PCoA_Dim2,Reveral of Fortune,0.1088786015499121
PCoA_Dim2,Plot Twists!,0.1081060308169863
PCoA_Dim2,Childhood Narrative,0.1077035838260404
PCoA_Dim2,Eccentric Acting,0.1071266354481891
PCoA_Dim2,A Buddy Comedy,0.1064939184682126
PCoA_Dim2,A Black & White,-0.1063129816934727
PCoA_Dim2,Heavy Impact of the Soundtrack,0.1043172224470152
PCoA_Dim2,Psychological Manipulation,0.1042625438863574
PCoA_Dim2,Nonsensical Comedy,0.1029378399422764
PCoA_Dim2,A Wholesome Comedy,0.1025777769834288
PCoA_Dim2,Biopic,0.1010067499526382
PCoA_Dim2,Forest Setting,0.100986690966293
PCoA_Dim2,About a Family,0.1007757915647864
PCoA_Dim2,Positive Emotional Tone,0.1004028797197419
PCoA_Dim2,Situational Humor,0.0996254126346289
PCoA_Dim2,Dismal and unsettling tone,-0.0966267029471805
PCoA_Dim2,The Fine Arts,-0.0957704890317709
PCoA_Dim2,Formative hardships,0.0932032696803089
PCoA_Dim2,Innocent protagonist,0.0914643444148547
PCoA_Dim2,Affluent Social Class,0.0895881002669201
PCoA_Dim2,A Whodunnit,-0.0837222309118393
PCoA_Dim2,Focus on Asian Culture,0.0832887301154237
PCoA_Dim2,Set in America,-0.0817985973770263
PCoA_Dim2,The Post-War Era,-0.0817640872380224
PCoA_Dim2,Female-centric narrative,-0.0805635424408033
PCoA_Dim2,Intended Fright Response,-0.080474750045266
PCoA_Dim2,Losing One's Love,0.0796227814307887
PCoA_Dim2,A Mother's Arc,0.0792296597372588
PCoA_Dim2,A Heterosexual Relationship,-0.0773555603400636
PCoA_Dim2,Brothers or Sisters,0.0772928719441648
PCoA_Dim2,Ghosts,-0.0765295003186937
PCoA_Dim2,an early life drama,0.0745217667823131
PCoA_Dim2,Island Setting,0.0728764494835182
PCoA_Dim2,A village story,-0.0711991411528032
PCoA_Dim2,Melancholy Atmosphere,-0.0695097615917936
PCoA_Dim2,Set in Asia,0.0663643604542559
PCoA_Dim2,Deceptive Appearances,0.0650378322464634
PCoA_Dim2,An Asian-Driven Story,0.0636305389051995
PCoA_Dim2,Budding romance,-0.0634959552028716
PCoA_Dim2,Set in Los Angeles,-0.063464451195277
PCoA_Dim2,Violent Crimes,0.0620687372125176
PCoA_Dim2,Eerie Score,-0.059316795683603
PCoA_Dim2,Live Performance Arts,-0.0590038863939316
PCoA_Dim2,A Sports Setting,0.0582573964241135
PCoA_Dim2,Religious themes,0.057602362044275
PCoA_Dim2,Childhood Bonds,0.0554133509703667
PCoA_Dim2,Somber atmosphere,-0.0541179320627235
PCoA_Dim2,Hostile Gloom,0.0540620664810404
PCoA_Dim2,Set in California,-0.0510501300043784
PCoA_Dim2,Active Narrator Voiceover,0.0506300642144409
PCoA_Dim2,A Detective Story,0.0490836140383994
PCoA_Dim2,A Family Drama,0.0483034579528854
PCoA_Dim2,Set in France,-0.0470004104081901
PCoA_Dim2,Moral Temptation,0.0438028407156325
PCoA_Dim2,Uneasy Characters,-0.0414107071220257
PCoA_Dim2,Use of non-linear flashbacks,0.0406618153163563
PCoA_Dim2,A Focus on Mood,0.0393186725698664
PCoA_Dim2,Set is East Asia,0.0392200824298434
PCoA_Dim2,Set in Japan,0.0391265920995228
PCoA_Dim2,Unconventional directorial approach,0.0378258400676174
PCoA_Dim2,Use of Shock Elements,0.036896733533714
PCoA_Dim2,The Villian's Story,-0.0366982287902305
PCoA_Dim2,Set in the UK,0.0362375048944467
PCoA_Dim2,Supernatural Phenomena,-0.0348088912019981
PCoA_Dim2,Set in the American South,-0.0344007483576217
PCoA_Dim2,Profound & Reflective,0.032881256259199
PCoA_Dim2,Set in Europe,-0.0315977171376449
PCoA_Dim2,A Sense of Repulsiveness,-0.0301322143842595
PCoA_Dim2,A Crime Thriller,-0.0297914291157304
PCoA_Dim2,Set in India,0.0278011602147712
PCoA_Dim2,A Law Enforcement Tale,0.0266574754201493
PCoA_Dim2,Ominous and Chilling,-0.0246386737513584
PCoA_Dim2,Real-world satire,-0.0228235918456299
PCoA_Dim2,Rural Story,-0.0226578246785857
PCoA_Dim2,Intellectually Stimulating,0.0214605115861496
PCoA_Dim2,A post-2015 narrative,-0.0165832887952815
PCoA_Dim2,Female Friends and Bonding,-0.0158174494100283
PCoA_Dim2,Built Around Humor,-0.0145645101443019
PCoA_Dim2,Psychological Distress,-0.0126663342842338
PCoA_Dim2,Unexpected Conclusion,-0.0125403765262378
PCoA_Dim2,Mid-20th Century Narrative ,0.0123077760316841
PCoA_Dim2,Story With a Focus on Gender,-0.0120311957342615
PCoA_Dim2,The Hero Dies in This One,-0.0103766329507519
PCoA_Dim2,Dark or Caustic Wit,-0.0092094829031489
PCoA_Dim2,Set in NYC,-0.0059446463296816
PCoA_Dim2,Metropolitan story,0.0042518704416529
PCoA_Dim2,A Stock Story,0.0042482600545751
PCoA_Dim2,Coming-of-Age Tale,0.0041838485111016
PCoA_Dim2,Family Struggles,0.0038735174143399
PCoA_Dim2,A Police Thriller,0.0024058965536907
PCoA_Dim20,A Late 20th and Early 21st Century Narrative,-0.5465437560234803
PCoA_Dim20,A post-2015 narrative,0.2978883089118925
PCoA_Dim20,Rural Story,0.2581866176583745
PCoA_Dim20,Metropolitan story,-0.2360640588643595
PCoA_Dim20,A village story,0.2305251142538499
PCoA_Dim20,Avarice,-0.1841199841359575
PCoA_Dim20,Moral Temptation,-0.1704958605389369
PCoA_Dim20,The Post-War Era,0.169558283687834
PCoA_Dim20,Female Friends and Bonding,0.1674528823826804
PCoA_Dim20,A Focus on Feminism,0.1652334571913483
PCoA_Dim20,Repeated Setbacks,-0.1630696522083279
PCoA_Dim20,Psychological Manipulation,-0.1614344723527327
PCoA_Dim20,Set in America,0.1518805249376078
PCoA_Dim20,Female-centric narrative,0.1513020676817617
PCoA_Dim20,Confronting One's Shadow,0.1468320518371998
PCoA_Dim20,A Friendship Drama,0.1421637520910852
PCoA_Dim20,Set in NYC,-0.1387944805897916
PCoA_Dim20,Stories of Imprisonment,-0.1363290120463029
PCoA_Dim20,Plot-Centric,-0.1327720039355477
PCoA_Dim20,Dry Humor Dialogue,0.1322168575587386
PCoA_Dim20,Losing One's Love,0.1306836242306938
PCoA_Dim20,Conquering Adversity,-0.1239350255845577
PCoA_Dim20,Story With a Focus on Gender,0.1206640229391241
PCoA_Dim20,Use of non-linear flashbacks,0.1185579761767308
PCoA_Dim20,The Struggle for Survival,-0.1131332887575376
PCoA_Dim20,Set in the American South,0.113095406264648
PCoA_Dim20,A Tale of Mourning,0.1115898347364941
PCoA_Dim20,Live Performance Arts,-0.1110235406275878
PCoA_Dim20,Self Discovery,0.1108733152982051
PCoA_Dim20,Political narrative,-0.1100657784736261
PCoA_Dim20,Flawed Protagonist,0.1085661123626398
PCoA_Dim20,Disadvantaged Social Class,-0.1084726202390244
PCoA_Dim20,Emotionally Withdrawn Protagonist,0.1052949327283046
